"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger MTD Xudong,,,,,,,,,,,,,,,,,,,,,
"October 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
1860,Transit,On The Go 22in Table Top Griddle w/Side Burner,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,332,0,332,"$27,778.44 ",10/16/2021,0,0,0,$0.00 ,,332,$83.67 ,"$27,778.44 "
1863,BPUT1,"Original 36"" Upgraded Griddle Cooking Station W/Hard Cover","1.2 - 36"" Griddles",- No Department -,NAI,12,$130.00 ,"$1,560.00 ",0,0,0,$0.00 ,,1,0,1,$130.00 ,10/21/2021,11,$130.00 ,"$1,430.00 "
1866,BPUT1,Original 36in Griddle Cooking Station W/Hard Cover - 2020,"1.2 - 36"" Griddles",- No Department -,NAI,1,$142.50 ,$142.50 ,,,,,,,,,,,1,$142.50 ,$142.50 
1867,Fleming Sales,RV 17in Tabletop Griddle W/Heat Shield,"1.5 - 17"" Griddle",- No Department -,NAI,4,$35.99 ,$143.94 ,,,,,,,,,,,4,$35.99 ,$143.94 
1867,Transit,RV 17in Tabletop Griddle W/Heat Shield,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,"2,944",0,"2,944","$116,817.92 ",10/16/2021,0,0,0,$0.00 ,,"2,944",$39.68 ,"$116,817.92 "
1868,BPUT1,36 inch Griddle with Air Fryer,"1.2 - 36"" Griddles",- No Department -,NAI,7,$226.09 ,"$1,582.63 ",0,0,0,$0.00 ,,5,0,5,"$1,130.45 ",10/4/2021,2,$226.09 ,$452.18 
1868,Transit,36 inch Griddle with Air Fryer,"1.2 - 36"" Griddles",- No Department -,NAI,210,$247.56 ,"$51,987.60 ",306,0,306,"$75,753.36 ",10/25/2021,0,0,0,$0.00 ,,516,$247.56 ,"$127,740.96 "
1883,Transit,Original 28in Griddle Cooking Station W/Hood,"1.3 - 28"" Griddles",- No Department -,NAI,335,$99.00 ,"$33,165.00 ",,,,,,,,,,,335,$99.00 ,"$33,165.00 "
1885,BPUT1,Adventure Ready 28in Griddle Cooking Station W/Hood and Orange Pull Handle,"1.3 - 28"" Griddles",- No Department -,NAI,1,$79.00 ,$79.00 ,,,,,,,,,,,1,$79.00 ,$79.00 
1891,BPUT2,Adventure Ready 22in Griddle w/ Hood and Stand Bundle,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,8,8,$0.00 ,,0,0,0,$0.00 ,,8,$0.00 ,$0.00 
1891,Retail Store,Adventure Ready 22in Griddle w/ Hood and Stand Bundle,"1.4 - 22"" Griddle",- No Department -,NAI,8,$0.00 ,$0.00 ,0,0,0,$0.00 ,,5,0,5,$0.00 ,10/22/2021,3,$0.00 ,$0.00 
1891,Damaged Location BP,Adventure Ready 22in Griddle w/ Hood and Stand Bundle,"1.4 - 22"" Griddle",- No Department -,NAI,14,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,8,8,$0.00 ,,6,$0.00 ,$0.00 
1900,Transit,On The Go 17in Tabletop Griddle W/Orange Handle Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,732,0,732,"$35,428.80 ",10/2/2021,0,0,0,$0.00 ,,732,$48.40 ,"$35,428.80 "
1901,Transit,Culinary Pro 28in Cart,- No Class -,- No Department -,NAI,92,$169.62 ,"$15,605.04 ",0,0,0,$0.00 ,,0,92,92,"$15,605.04 ",,0,$0.00 ,$0.00 
1901,Damaged Location BP,Culinary Pro 28in Cart,- No Class -,- No Department -,NAI,13,$0.00 ,$0.00 ,0,1,1,$169.62 ,,0,14,14,$169.62 ,,0,$0.00 ,$0.00 
1901,BPUT1,Culinary Pro 28in Cart,- No Class -,- No Department -,NAI,172,$169.62 ,"$29,174.64 ",0,103,103,"$15,738.32 ",,84,1,85,"$14,171.61 ",10/19/2021,190,$161.80 ,"$30,741.35 "
1902,Transit,Culinary Pro 36in Cabinet Griddle w/Hood,- No Class -,- No Department -,NAI,254,$235.74 ,"$59,877.96 ","1,143",0,"1,143","$269,450.82 ",10/25/2021,0,0,0,$0.00 ,,"1,397",$235.74 ,"$329,328.78 "
1916,BPUT1,Culinary Stealth 28in Cabinet Griddle w/Air Fryer,- No Class -,- No Department -,NAI,1,$257.84 ,$257.84 ,0,1,1,$257.84 ,,0,0,0,$0.00 ,,2,$257.84 ,$515.68 
1923,Transit,Patio 36in Cabinet Griddle W/Airfryer,- No Class -,- No Department -,NAI,511,$281.66 ,"$143,928.26 ",,,,,,,,,,,511,$281.66 ,"$143,928.26 "
1924,Transit,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,808,$92.50 ,"$74,740.00 ",,,,,,,,,,,808,$92.50 ,"$74,740.00 "
1924,Damaged Location BP,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$92.32 ,,0,1,1,$92.32 ,,0,$0.00 ,$0.00 
1924,BPUT1,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,796,$92.32 ,"$73,488.31 ",0,1,1,$92.32 ,,413,1,414,"$38,221.31 ",10/22/2021,383,$92.32 ,"$35,359.32 "
1924,Retail Store,Original 28in Griddle Cooking Station W/Hard Cover Bundle,"1.3 - 28"" Griddles",- No Department -,NAI,7,$87.12 ,$609.82 ,0,0,0,$0.00 ,,4,1,5,$435.59 ,10/21/2021,2,$87.12 ,$174.23 
1932,BPUT1,"Culinary 36in Black Front Panel, 4 Burner Griddle Cooking Station","1.2 - 36"" Griddles",- No Department -,NAI,2,$165.00 ,$330.00 ,,,,,,,,,,,2,$165.00 ,$330.00 
1935,Damaged Location BP,On The Go 22in Scissor Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$291.00 ,,0,0,0,$0.00 ,,3,$97.00 ,$291.00 
1935,BPUT1,On The Go 22in Scissor Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,380,380,"$36,860.00 ",,6,3,9,$873.00 ,10/18/2021,371,$97.00 ,"$35,987.00 "
1935,Transit,On The Go 22in Scissor Cart Griddle W/Hood,- No Class -,- No Department -,NAI,760,$97.00 ,"$73,720.00 ","1,140",0,"1,140","$110,580.00 ",10/2/2021,0,380,380,"$36,860.00 ",,"1,520",$97.00 ,"$147,440.00 "
1939,Damaged Location BP,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,20,$51.32 ,"$1,026.35 ",0,3,3,$191.95 ,,0,21,21,"$1,112.36 ",,2,$52.97 ,$105.94 
1939,Transit,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,"1,299",$64.00 ,"$83,136.00 ",409,0,409,"$26,176.00 ",10/2/2021,0,"1,157","1,157","$74,048.00 ",,551,$64.00 ,"$35,264.00 "
1939,BPUT1,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,826,$63.98 ,"$52,849.81 ",0,"1,187","1,187","$75,747.29 ",,564,3,567,"$36,241.68 ",10/21/2021,"1,446",$63.87 ,"$92,355.42 "
1939,Retail Store,On The Go 17in Cart Griddle w/Hood,"1.5 - 17"" Griddle",- No Department -,NAI,3,$55.15 ,$165.44 ,0,1,1,$52.97 ,,0,0,0,$0.00 ,,4,$54.60 ,$218.41 
1945,Damaged Location BP,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,2,$4.11 ,$8.21 ,,,,,,,,,,,2,$4.11 ,$8.21 
1945,BPUT1,"Adventure Ready 17in Griddle W/Straight, Folding Legs, Bundle  Includes: 1939: 17 inch Griddle with folding legs,  1542: Griddle tool kit,  5470: Carry Bag","1.5 - 17"" Griddle",- No Department -,NAI,19,$4.11 ,$78.00 ,0,0,0,$0.00 ,,1,0,1,$4.11 ,10/8/2021,18,$4.11 ,$73.89 
1961,BPUT1,Prep/Serve & Store Cart - Adventure Ready,2-Non-Griddle: 2.6- PPS,- No Department -,NAI,835,$76.27 ,"$63,688.23 ",0,0,0,$0.00 ,,668,0,668,"$50,950.51 ",10/21/2021,167,$76.27 ,"$12,737.72 "
1963,Transit,Culinary Pro 28in Rangetop Griddle,- No Class -,- No Department -,NAI,690,$245.62 ,"$169,477.80 ","1,110",0,"1,110","$272,638.20 ",10/25/2021,0,24,24,"$5,894.88 ",,"1,776",$245.62 ,"$436,221.12 "
1963,BPUT1,Culinary Pro 28in Rangetop Griddle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,24,24,"$5,894.88 ",,1,0,1,$245.62 ,10/19/2021,23,$245.62 ,"$5,649.26 "
1967,Retail Store,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,4,$70.88 ,$283.52 ,0,0,0,$0.00 ,,1,0,1,$70.88 ,10/19/2021,3,$70.88 ,$212.64 
1967,Returns Received,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$73.00 ,,0,1,1,$73.00 ,,0,$0.00 ,$0.00 
1967,BPUT1,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,116,116,"$8,406.14 ",,0,0,0,$0.00 ,,116,$72.47 ,"$8,406.14 "
1967,Damaged Location BP,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,117,$72.47 ,"$8,478.61 ",0,1,1,$73.00 ,,0,117,117,"$8,478.61 ",,1,$73.00 ,$73.00 
1967,Transit,On The Go 22in Cart Griddle W/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,426,0,426,"$36,129.06 ",10/2/2021,0,0,0,$0.00 ,,426,$84.81 ,"$36,129.06 "
1968,Damaged Location BP,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$183.00 ,,0,1,1,$61.00 ,,2,$61.00 ,$122.00 
1968,BPUT1,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,510,510,"$31,110.00 ",,8,3,11,$671.00 ,10/21/2021,499,$61.00 ,"$30,439.00 "
1968,Retail Store,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$61.00 ,,1,0,1,$61.00 ,10/7/2021,0,$0.00 ,$0.00 
1968,Transit,On The Go 22in Tabletop Griddle w/Hood,- No Class -,- No Department -,NAI,510,$61.00 ,"$31,110.00 ",510,0,510,"$31,110.00 ",10/16/2021,0,510,510,"$31,110.00 ",,510,$61.00 ,"$31,110.00 "
1969,Transit,RV 22in Tabletop Griddle W/Heat Shield,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,"5,920",0,"5,920","$284,041.60 ",10/16/2021,0,0,0,$0.00 ,,"5,920",$47.98 ,"$284,041.60 "
1969,Fleming Sales,RV 22in Tabletop Griddle W/Heat Shield,"1.4 - 22"" Griddle",- No Department -,NAI,2,$46.82 ,$93.63 ,,,,,,,,,,,2,$46.82 ,$93.63 
1971,Transit,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,"3,564",$35.66 ,"$127,092.24 ","1,188",0,"1,188","$42,364.08 ",10/2/2021,0,"1,188","1,188","$42,364.08 ",,"3,564",$35.66 ,"$127,092.24 "
1971,BPUT1,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,"1,188","1,188","$42,364.08 ",,0,2,2,$71.32 ,,"1,186",$35.66 ,"$42,292.76 "
1971,Damaged Location BP,Original 17in Stainless Front Panel Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$71.32 ,,0,0,0,$0.00 ,,2,$35.66 ,$71.32 
1984,BPUT1,Original 36in Griddle w/Front Tray- NO Hard Cover,"1.2 - 36"" Griddles",- No Department -,NAI,345,$128.99 ,"$44,501.21 ",0,0,0,$0.00 ,,336,0,336,"$43,340.32 ",10/22/2021,9,$128.99 ,"$1,160.89 "
1984,Damaged Location BP,Original 36in Griddle w/Front Tray- NO Hard Cover,"1.2 - 36"" Griddles",- No Department -,NAI,1,$129.00 ,$129.00 ,,,,,,,,,,,1,$129.00 ,$129.00 
2061,BPUT1,1981 - Tabletop griddle no hood 5445 - Griddle Carry Bag 5562 - 22in Hard cover,"1.4 - 22"" Griddle",- No Department -,NAI,397,$62.77 ,"$24,919.69 ",0,0,0,$0.00 ,,16,0,16,"$1,004.32 ",10/22/2021,381,$62.77 ,"$23,915.37 "
2061,Damaged Location BP,1981 - Tabletop griddle no hood 5445 - Griddle Carry Bag 5562 - 22in Hard cover,"1.4 - 22"" Griddle",- No Department -,NAI,1,$62.77 ,$62.77 ,,,,,,,,,,,1,$62.77 ,$62.77 
3027,BPUT1,3027 RETRO PATCH 7 PANEL HAT-CHARCOAL,4.1 - Hats/Beanies,- No Department -,NAI,0,$0.00 ,$0.00 ,0,144,144,"$1,716.48 ",,0,0,0,$0.00 ,,144,$11.92 ,"$1,716.48 "
3027,Transit,3027 RETRO PATCH 7 PANEL HAT-CHARCOAL,4.1 - Hats/Beanies,- No Department -,NAI,0,$0.00 ,$0.00 ,144,0,144,"$1,716.48 ",10/19/2021,0,144,144,"$1,716.48 ",,0,$0.00 ,$0.00 
3034  - XXL,BPUT1,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size XXL",4.2 - Shirts/Hoodies,- No Department -,NAI,22,$5.70 ,$125.40 ,,,,,,,,,,,22,$5.70 ,$125.40 
3034 - L,BPUT1,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size L",4.2 - Shirts/Hoodies,- No Department -,NAI,12,$5.70 ,$68.40 ,0,0,0,$0.00 ,,11,0,11,$62.70 ,10/18/2021,1,$5.70 ,$5.70 
3034 - M,BPUT1,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size M",4.2 - Shirts/Hoodies,- No Department -,NAI,57,$3.92 ,$223.44 ,,,,,,,,,,,57,$3.92 ,$223.44 
3034 - M,Retail Store,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size M",4.2 - Shirts/Hoodies,- No Department -,NAI,1,$3.92 ,$3.92 ,,,,,,,,,,,1,$3.92 ,$3.92 
3034 - S,BPUT1,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size S",4.2 - Shirts/Hoodies,- No Department -,NAI,15,$2.85 ,$42.75 ,,,,,,,,,,,15,$2.85 ,$42.75 
3034 - S,Retail Store,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size S",4.2 - Shirts/Hoodies,- No Department -,NAI,3,$2.85 ,$8.55 ,0,0,0,$0.00 ,,1,0,1,$2.85 ,10/18/2021,2,$2.85 ,$5.70 
3034 - XL,BPUT1,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size XL",4.2 - Shirts/Hoodies,- No Department -,NAI,1,$5.70 ,$5.70 ,0,0,0,$0.00 ,,1,0,1,$5.70 ,10/14/2021,0,$0.00 ,$0.00 
3034 - XXXL,BPUT1,"Shirt - Flattop Frank Seal of Approval, What I Cook On My Griddle, Size XXXL",4.2 - Shirts/Hoodies,- No Department -,NAI,1,$5.70 ,$5.70 ,,,,,,,,,,,1,$5.70 ,$5.70 
3035 - L,BPUT1,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size L",4.2 - Shirts/Hoodies,- No Department -,NAI,34,$5.70 ,$193.80 ,0,0,0,$0.00 ,,11,0,11,$62.70 ,10/14/2021,23,$5.70 ,$131.10 
3035 - L,Retail Store,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size L",4.2 - Shirts/Hoodies,- No Department -,NAI,1,$0.00 ,$0.00 ,,,,,,,,,,,1,$0.00 ,$0.00 
3035 - M,BPUT1,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size M",4.2 - Shirts/Hoodies,- No Department -,NAI,61,$3.92 ,$239.12 ,0,0,0,$0.00 ,,1,0,1,$3.92 ,10/18/2021,60,$3.92 ,$235.20 
3035 - M,Retail Store,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size M",4.2 - Shirts/Hoodies,- No Department -,NAI,2,$3.92 ,$7.84 ,,,,,,,,,,,2,$3.92 ,$7.84 
3035 - S,BPUT1,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size S",4.2 - Shirts/Hoodies,- No Department -,NAI,23,$2.85 ,$65.55 ,,,,,,,,,,,23,$2.85 ,$65.55 
3035 - S,Retail Store,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size S",4.2 - Shirts/Hoodies,- No Department -,NAI,2,$2.85 ,$5.70 ,,,,,,,,,,,2,$2.85 ,$5.70 
3035 - XL,BPUT1,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size XL",4.2 - Shirts/Hoodies,- No Department -,NAI,19,$5.70 ,$108.30 ,0,0,0,$0.00 ,,10,0,10,$57.00 ,10/14/2021,9,$5.70 ,$51.30 
3035 - XXL,BPUT1,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size XXL",4.2 - Shirts/Hoodies,- No Department -,NAI,1,$5.70 ,$5.70 ,,,,,,,,,,,1,$5.70 ,$5.70 
3035 - XXXL,BPUT1,"Shirt - Flattop Frank Seal of Approval, My Flattop is Smokin, Size XXXL",4.2 - Shirts/Hoodies,- No Department -,NAI,1,$5.70 ,$5.70 ,,,,,,,,,,,1,$5.70 ,$5.70 
3036,BPUT1,"Snapback Hat - Black with flame (embroidered puff - Black), Size MD-LG",4.1 - Hats/Beanies,- No Department -,NAI,144,$9.66 ,"$1,391.04 ",0,0,0,$0.00 ,,11,0,11,$106.26 ,10/8/2021,133,$9.66 ,"$1,284.78 "
3036,Retail Store,"Snapback Hat - Black with flame (embroidered puff - Black), Size MD-LG",4.1 - Hats/Beanies,- No Department -,NAI,3,$9.66 ,$28.98 ,,,,,,,,,,,3,$9.66 ,$28.98 
3037,BPUT1,"Snapback Hat - Black with flame (embroidered puff - Orange), Size MD-LG",4.1 - Hats/Beanies,- No Department -,NAI,144,$9.65 ,"$1,390.03 ",0,0,0,$0.00 ,,14,0,14,$135.13 ,10/21/2021,130,$9.65 ,"$1,254.90 "
3037,Retail Store,"Snapback Hat - Black with flame (embroidered puff - Orange), Size MD-LG",4.1 - Hats/Beanies,- No Department -,NAI,2,$9.66 ,$19.31 ,,,,,,,,,,,2,$9.66 ,$19.31 
3038,BPUT1,"Richardson 168 7 Panel Trucker - Split Charcoal/Black, Blackstone Griddles (orange)",4.1 - Hats/Beanies,- No Department -,NAI,18,$10.83 ,$194.94 ,0,0,0,$0.00 ,,17,0,17,$184.11 ,10/14/2021,1,$10.83 ,$10.83 
3039,BPUT1,"Richardson 212 Snapback Hat - Solid Orange with Blackstone Hunting Club (black), Antler image (white), Size MD-LG",4.1 - Hats/Beanies,- No Department -,NAI,1,$7.51 ,$7.51 ,,,,,,,,,,,1,$7.51 ,$7.51 
3040,BPUT1,"Richardson 115 Low Pro Trucker - Split Charcoal/Black, Blackstone Griddles (orange), Size MD-LG",4.1 - Hats/Beanies,- No Department -,NAI,1,$9.05 ,$9.05 ,,,,,,,,,,,1,$9.05 ,$9.05 
3041,BPUT1,"Richardson 212 Snapback Hat - Solid Charcoal with flame (embroidered puff - Black), Size MD-LG",4.1 - Hats/Beanies,- No Department -,NAI,140,$9.65 ,"$1,350.86 ",0,0,0,$0.00 ,,17,0,17,$164.04 ,10/18/2021,123,$9.65 ,"$1,186.82 "
3042,BPUT1,Pet Bandanna - Blackstone Cleanup Crew,4 - Apparel,- No Department -,NAI,32,$2.05 ,$65.44 ,0,0,0,$0.00 ,,21,0,21,$42.95 ,10/22/2021,11,$2.04 ,$22.49 
3043,BPUT1,Richardson 212 Snapback Hat - Solid Orange with black flame,4.1 - Hats/Beanies,- No Department -,NAI,16,$8.01 ,$128.16 ,0,0,0,$0.00 ,,10,0,10,$80.10 ,10/4/2021,6,$8.01 ,$48.06 
3044,BPUT1,Richardson beanie with Blackstone patch,4.1 - Hats/Beanies,- No Department -,NAI,88,$8.74 ,$769.12 ,0,0,0,$0.00 ,,2,0,2,$17.48 ,10/18/2021,86,$8.74 ,$751.64 
3044,Retail Store,Richardson beanie with Blackstone patch,4.1 - Hats/Beanies,- No Department -,NAI,1,$8.74 ,$8.74 ,0,0,0,$0.00 ,,1,0,1,$8.74 ,10/7/2021,0,$0.00 ,$0.00 
3045,Retail Store,"Richardson beanie - black knit, embroidered Blackstone flame",4.1 - Hats/Beanies,- No Department -,NAI,1,$6.46 ,$6.46 ,,,,,,,,,,,1,$6.46 ,$6.46 
3045,BPUT1,"Richardson beanie - black knit, embroidered Blackstone flame",4.1 - Hats/Beanies,- No Department -,NAI,127,$6.46 ,$820.42 ,,,,,,,,,,,127,$6.46 ,$820.42 
3047,BPUT1,Blackstone Utility Apron (Bib style),- No Class -,- No Department -,NAI,498,$6.06 ,"$3,017.88 ",,,,,,,,,,,498,$6.06 ,"$3,017.88 "
3048,BPUT1,Blackstone Calendar 2021,4 - Apparel,- No Department -,NAI,769,$0.00 ,$0.00 ,,,,,,,,,,,769,$0.00 ,$0.00 
3049,Transit,"Richardson 168 7 Panel Trucker - Split Pale Khaki/Loden, Blackstone Griddles patch",4.1 - Hats/Beanies,- No Department -,NAI,0,$0.00 ,$0.00 ,144,0,144,"$1,716.48 ",10/21/2021,0,0,0,$0.00 ,,144,$11.92 ,"$1,716.48 "
4100,Retail Store,"4100 Blackstone All Purpose Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,1,$2.03 ,$2.03 ,0,6,6,$12.18 ,,1,0,1,$2.03 ,10/6/2021,6,$2.03 ,$12.18 
4100,BPUT1,"4100 Blackstone All Purpose Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,"140,228",$2.03 ,"$284,664.00 ",0,0,0,$0.00 ,,"7,471",6,"7,477","$15,178.31 ",10/25/2021,"132,751",$2.03 ,"$269,485.69 "
4104,BPUT1,"Blackstone Cheesesteak Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,"134,668",$2.16 ,"$290,824.42 ",0,0,0,$0.00 ,,"4,081",6,"4,087","$8,826.12 ",10/25/2021,"130,581",$2.16 ,"$281,998.30 "
4104,Retail Store,"Blackstone Cheesesteak Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,0,$0.00 ,$0.00 ,0,6,6,$12.96 ,,0,0,0,$0.00 ,,6,$2.16 ,$12.96 
4105,Retail Store,"4105 Blackstone Chicken & Herb Seasoning, 6.7 ounces",3.1 - Seasonings,- No Department -,NAI,7,$1.97 ,$13.79 ,0,0,0,$0.00 ,,1,0,1,$1.97 ,10/7/2021,6,$1.97 ,$11.82 
4105,BPUT1,"4105 Blackstone Chicken & Herb Seasoning, 6.7 ounces",3.1 - Seasonings,- No Department -,NAI,"3,904",$1.97 ,"$7,690.93 ",0,0,0,$0.00 ,,558,0,558,"$1,099.26 ",10/25/2021,"3,346",$1.97 ,"$6,591.67 "
4106,Damaged Location BP,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces",3.1 - Seasonings,- No Department -,NAI,6,$2.19 ,$13.12 ,0,2,2,$4.37 ,,0,6,6,$13.12 ,,2,$2.19 ,$4.37 
4106,BPUT1,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces",3.1 - Seasonings,- No Department -,NAI,"101,918",$2.19 ,"$222,845.75 ",0,0,0,$0.00 ,,"6,056",2,"6,058","$13,246.13 ",10/25/2021,"95,860",$2.19 ,"$209,599.62 "
4106,Retail Store,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces",3.1 - Seasonings,- No Department -,NAI,6,$2.19 ,$13.11 ,0,6,6,$13.12 ,,5,0,5,$10.93 ,10/18/2021,7,$2.19 ,$15.30 
4107,Transit,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,0,$0.00 ,$0.00 ,"25,386",0,"25,386","$50,518.14 ",10/19/2021,0,"25,386","25,386","$50,518.14 ",,0,$0.00 ,$0.00 
4107,BPUT2,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"36,558","36,558","$72,752.54 ",,0,0,0,$0.00 ,,"36,558",$1.99 ,"$72,752.54 "
4107,Retail Store,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,4,$1.99 ,$7.96 ,0,6,6,$11.94 ,,3,0,3,$5.97 ,10/21/2021,7,$1.99 ,$13.93 
4107,BPUT1,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces",3.1 - Seasonings,- No Department -,NAI,"125,080",$1.99 ,"$248,932.93 ",0,0,0,$0.00 ,,"7,690","11,178","18,868","$37,550.93 ",10/25/2021,"106,212",$1.99 ,"$211,382.00 "
4109,Retail Store,"4109 Blackstone Cajun Seasoning, 8.3 ounces",3.1 - Seasonings,- No Department -,NAI,4,$1.74 ,$6.96 ,0,6,6,$10.45 ,,2,0,2,$3.48 ,10/8/2021,8,$1.74 ,$13.93 
4109,BPUT1,"4109 Blackstone Cajun Seasoning, 8.3 ounces",3.1 - Seasonings,- No Department -,NAI,"86,450",$1.74 ,"$150,561.53 ",0,0,0,$0.00 ,,"5,245",6,"5,251","$9,145.25 ",10/25/2021,"81,199",$1.74 ,"$141,416.28 "
4110,BPUT1,"4110 Blackstone Taco & Fajita Seasoning, 6.2 ounces",3.1 - Seasonings,- No Department -,NAI,36,$1.94 ,$69.92 ,0,0,0,$0.00 ,,3,0,3,$5.82 ,10/14/2021,33,$1.94 ,$64.10 
4112,BPUT1,"4112 Blackstone Breakfast Blend Seasoning, 8.7 ounces",3.1 - Seasonings,- No Department -,NAI,33,$2.03 ,$66.99 ,,,,,,,,,,,33,$2.03 ,$66.99 
4114,Returns Received,4114 Griddle Seasoning & Cast Iron Conditioner,3.4 - Griddle Conditioner,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$6.13 ,,0,2,2,$6.13 ,,0,$0.00 ,$0.00 
4114,Transit,4114 Griddle Seasoning & Cast Iron Conditioner,3.4 - Griddle Conditioner,- No Department -,NAI,0,$0.00 ,$0.00 ,"100,000",0,"100,000","$310,000.00 ",10/12/2021,0,"100,000","100,000","$310,000.00 ",,0,$0.00 ,$0.00 
4114,Damaged Location BP,4114 Griddle Seasoning & Cast Iron Conditioner,3.4 - Griddle Conditioner,- No Department -,NAI,2,$2.92 ,$5.83 ,0,3,3,$8.87 ,,0,0,0,$0.00 ,,5,$2.94 ,$14.70 
