Day of Date Created,Name,Purchase Order,Ship Date,Item,Quantity,Destination,Requested Ship Date,Booked,Customer PO,Name,Expected Receipt Date,Status,unit_cost,Blanket PO
3/26/2021,"Guangdong Canbo Electrical Co., LTD",PO11938,6/26/2021,1785,138,,,,24370,FORE-TENN : FORE-TENN IMPORT,3/26/2021,Pending Receipt,172.34,No
3/26/2021,"Guangdong Canbo Electrical Co., LTD",PO11938,6/26/2021,1868,105,,,,24370,FORE-TENN : FORE-TENN IMPORT,7/10/2021,Pending Receipt,247.56,No
3/29/2021,Shining Era Enterprise Limited,PO11946,3/29/2021,1899,50,,,,202102242895T2900,True Value Import,4/12/2021,Pending Receipt,139,No
4/6/2021,Shining Era Enterprise Limited,PO12089,3/12/2021,1813,989,,,,3363105,CWI OPERATING UNIT : CWI Operating Unit IMPORT,4/20/2021,Pending Receipt,48.05,No
4/7/2021,Shining Era Enterprise Limited,PO12128,7/15/2021,1971,1040,,,,RQ4DX,Ace Hardware IMPORT #55931,4/21/2021,Pending Receipt,34,No
4/20/2021,Shining Era Enterprise Limited,PO12303,9/2/2021,1842,1778,,,,3472772822,Sam's Club : Sam's Club IMPORT,5/4/2021,Pending Receipt,46.11,No
4/23/2021,Shining Era Enterprise Limited,PO12429,8/20/2021,1948,180,,,,9573270436,WALMART IMPORT,8/20/2021,Pending Receipt,125.17,No
4/23/2021,Shining Era Enterprise Limited,PO12432,8/28/2021,1948,180,,,,9573270439,WALMART IMPORT,5/7/2021,Pending Receipt,125.17,No
4/23/2021,Shining Era Enterprise Limited,PO12433,8/18/2021,1948,360,,,,9573270440,WALMART IMPORT,5/7/2021,Pending Receipt,125.17,No
4/23/2021,Shining Era Enterprise Limited,PO12434,8/19/2021,1948,236,,,,9573270441,WALMART IMPORT,5/7/2021,Pending Receipt,125.17,No
4/23/2021,Shining Era Enterprise Limited,PO12436,8/29/2021,1948,360,,,,9573270443,WALMART IMPORT,5/7/2021,Pending Receipt,125.17,No
4/23/2021,Shining Era Enterprise Limited,PO12437,8/28/2021,1948,180,,,,9573270444,WALMART IMPORT,5/7/2021,Pending Receipt,125.17,No
4/26/2021,Shining Era Enterprise Limited,PO12505,7/30/2021,1866,205,,,,1028383642,Tractor Supply Co : *Tractor Supply Co IMPORT,5/10/2021,Pending Receipt,142.5,No
4/26/2021,Shining Era Enterprise Limited,PO12517,7/30/2021,1866,205,,,,1028386784,Tractor Supply Co : *Tractor Supply Co IMPORT,5/10/2021,Pending Receipt,142.5,No
4/27/2021,Shining Era Enterprise Limited,PO12522,8/25/2021,1924,404,,,,24393,FORE-TENN : FORE-TENN IMPORT,5/11/2021,Pending Receipt,86.5,No
4/29/2021,Shining Era Enterprise Limited,PO12549,4/29/2021,1666,989,,,,333181,Northern Wholesale Supply IMPORT,5/13/2021,Pending Receipt,42.11,No
4/30/2021,Guangdong Vanward Electric Appliance Co,PO12707,7/29/2021,8003,447,,,,9573271810,WALMART IMPORT,5/14/2021,Pending Receipt,120.95,No
5/3/2021,Shining Era Enterprise Limited,PO12833,8/21/2021,1883,140,,,,202104262656T0800,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12834,8/21/2021,1883,280,,,,202104262655T0400,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12835,8/21/2021,1883,140,,,,202104262657T0900,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12836,8/21/2021,1883,140,,,,202104262658T1200,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12837,8/21/2021,1883,140,,,,202104262659T1300,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12838,8/21/2021,1883,140,,,,202104262660T2600,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12839,8/21/2021,1883,280,,,,202104262661T2700,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12840,7/1/2021,1883,53,,,,2663T09,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12842,8/21/2021,1883,280,,,,202104262665T2700,True Value Import,5/17/2021,Pending Receipt,91.2,No
5/3/2021,Shining Era Enterprise Limited,PO12853,8/21/2021,1899,140,,,,202104272001T0400,True Value Import,5/17/2021,Pending Receipt,144.38,No
5/3/2021,Shining Era Enterprise Limited,PO12855,8/21/2021,1899,64,,,,202104272003T1200,True Value Import,5/17/2021,Pending Receipt,144.38,No
5/3/2021,Shining Era Enterprise Limited,PO12858,8/21/2021,1899,175,,,,202104272007T0100,True Value Import,5/17/2021,Pending Receipt,144.38,No
5/3/2021,Shining Era Enterprise Limited,PO12859,8/21/2021,1899,140,,,,202104272008T0400,True Value Import,5/17/2021,Pending Receipt,144.38,No
5/3/2021,Shining Era Enterprise Limited,PO12861,9/15/2021,1921,336,,,,202104272010T0100,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12862,9/15/2021,1921,336,,,,202104272011T0400,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12863,9/15/2021,1921,336,,,,202104272012T2700,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12864,9/15/2021,1921,336,,,,202104272013T0100,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12865,9/15/2021,1921,336,,,,202104272014T2700,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12866,9/15/2021,1921,156,,,,202104272023T0100,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12867,9/15/2021,1921,156,,,,202104272024T0800,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12868,9/15/2021,1921,156,,,,202104272025T0900,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12869,9/15/2021,1921,156,,,,202104272026T1200,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12870,9/15/2021,1921,156,,,,202104272027T1300,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12871,9/15/2021,1921,156,,,,202104272028T2600,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12872,9/15/2021,1921,336,,,,202104272032T0100,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12873,9/15/2021,1921,336,,,,202104272033T0400,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12874,9/15/2021,1921,336,,,,202104272034T2700,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12875,9/15/2021,1921,336,,,,202104272035T0100,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12876,9/15/2021,1921,336,,,,202104272036T2700,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12877,9/15/2021,1921,156,,,,202104272038T0100,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12878,9/15/2021,1921,156,,,,202104272039T0800,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12879,9/15/2021,1921,156,,,,202104272040T0900,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12880,9/15/2021,1921,156,,,,202104272041T1200,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12881,9/15/2021,1921,156,,,,202104272042T1300,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12882,9/15/2021,1921,156,,,,202104272043T2600,True Value Import,5/17/2021,Pending Receipt,50,No
5/3/2021,Shining Era Enterprise Limited,PO12883,8/25/2021,1550,96,,,,202104272044T0100,True Value Import,5/17/2021,Pending Receipt,118.3,No
5/3/2021,Shining Era Enterprise Limited,PO12884,8/25/2021,1550,96,,,,202104272045T2600,True Value Import,5/17/2021,Pending Receipt,118.3,No
5/3/2021,Shining Era Enterprise Limited,PO12885,8/25/2021,1550,239,,,,202104272046T2700,True Value Import,5/17/2021,Pending Receipt,118.3,No
5/3/2021,Shining Era Enterprise Limited,PO12886,8/21/2021,1899,64,,,,202104272048T2900,True Value Import,5/17/2021,Pending Receipt,144.38,No
5/4/2021,Shining Era Enterprise Limited,PO12891,8/3/2021,1860,288,,,,11205594,Scheels : Scheels IMPORT,5/18/2021,Pending Receipt,77.5,No
5/4/2021,Shining Era Enterprise Limited,PO12892,8/3/2021,1860,288,,,,11205676,Scheels : Scheels IMPORT,5/18/2021,Pending Receipt,77.5,No
5/4/2021,Shining Era Enterprise Limited,PO12893,7/20/2021,1935,320,,,,11205693,Scheels : Scheels IMPORT,5/18/2021,Pending Receipt,84,No
5/4/2021,Shining Era Enterprise Limited,PO12897,9/25/2021,1899,175,,,,11205792,Scheels : Scheels IMPORT,8/28/2021,Pending Receipt,144.38,No
5/4/2021,Shining Era Enterprise Limited,PO12898,9/25/2021,1899,175,,,,11205806,Scheels : Scheels IMPORT,8/28/2021,Pending Receipt,144.38,No
5/4/2021,"Guangdong Canbo Electrical Co., LTD",PO12900,7/1/2021,1785,1332,,,,9573271941,WALMART IMPORT,5/4/2021,Partially Received,188.72,No
5/6/2021,VL (HK) LIMITED,PO12923,6/30/2021,5208,618,,,,9573271951,WALMART IMPORT,5/20/2021,Pending Receipt,12.2,No
5/6/2021,VL (HK) LIMITED,PO12923,6/30/2021,5376,11520,,,,9573271951,WALMART IMPORT,5/20/2021,Pending Receipt,6.39,No
5/6/2021,VL (HK) LIMITED,PO12938,7/5/2021,5208,618,,,,9573271966,WALMART IMPORT,5/20/2021,Pending Receipt,12.2,No
5/20/2021,Shining Era Enterprise Limited,PO13101,8/11/2021,1866,205,,,,1028761474,Tractor Supply Co : *Tractor Supply Co IMPORT,6/3/2021,Pending Receipt,142.5,No
6/2/2021,VL (HK) LIMITED,PO13229,7/1/2021,5200,3456,,,,9573273811,WALMART IMPORT,6/16/2021,Pending Receipt,6.25,No
6/2/2021,VL (HK) LIMITED,PO13234,7/1/2021,5357,1512,,,,9573273816,WALMART IMPORT,6/16/2021,Pending Receipt,5.43,No
6/2/2021,VL (HK) LIMITED,PO13240,7/15/2021,5357,1512,,,,9573273822,WALMART IMPORT,6/16/2021,Pending Receipt,5.43,No
6/2/2021,VL (HK) LIMITED,PO13246,7/1/2021,5394,1170,,,,9573273828,WALMART IMPORT,6/16/2021,Pending Receipt,10.6,No
6/2/2021,Guangdong Vanward Electric Appliance Co,PO13250,7/26/2021,8000,1012,,,,9573273832,WALMART IMPORT,6/16/2021,Pending Receipt,81.44,No
6/2/2021,Guangdong Vanward Electric Appliance Co,PO13256,8/10/2021,8000,1012,,,,9573273943,WALMART IMPORT,6/16/2021,Pending Receipt,81.44,No
6/3/2021,Shining Era Enterprise Limited,PO13284,8/7/2021,1883,335,,,,S6M02,Ace Hardware IMPORT #55931,6/17/2021,Pending Receipt,91.2,No
6/3/2021,Shining Era Enterprise Limited,PO13286,8/7/2021,1883,670,,,,S6M04,Ace Hardware IMPORT #55931,6/17/2021,Pending Receipt,91.2,No
6/3/2021,Shining Era Enterprise Limited,PO13305,8/22/2021,1883,335,,,,S6M0N,Ace Hardware IMPORT #55931,6/17/2021,Pending Receipt,91.2,No
6/7/2021,Shining Era Enterprise Limited,PO13327,9/30/2021,1883,280,,,,327802,"Lewis Drugs, Inc. : Lewis Drugs, Inc. - IMPORT",6/21/2021,Pending Billing/Partially Received,91.2,No
6/10/2021,Shining Era Enterprise Limited,PO13333,8/15/2021,1858,104,,,,9573274273,WALMART IMPORT : WALMART.COM IMPORT,6/24/2021,Pending Billing/Partially Received,156,No
6/10/2021,Shining Era Enterprise Limited,PO13346,7/12/2021,1825,286,,,,24314,FORE-TENN : FORE-TENN IMPORT,7/26/2021,Pending Receipt,125.13,No
6/16/2021,Shining Era Enterprise Limited,PO13374,8/1/2021,1555,648,,,,3435374,CWI OPERATING UNIT : CWI Operating Unit IMPORT,8/7/2021,Pending Receipt,85.03,No
6/16/2021,Shining Era Enterprise Limited,PO13376,6/16/2021,1555,648,,,,3435375,CWI OPERATING UNIT : CWI Operating Unit IMPORT,8/7/2021,Pending Receipt,85.03,No
6/21/2021,Shining Era Enterprise Limited,PO13477,9/30/2021,1899,175,,,,328355,"Lewis Drugs, Inc. : Lewis Drugs, Inc. - IMPORT",7/5/2021,Pending Billing/Partially Received,156,No
6/22/2021,VL (HK) LIMITED,PO13497,9/13/2021,5357,864,,,,9573274424,WALMART IMPORT,7/6/2021,Pending Receipt,5.43,No
6/22/2021,VL (HK) LIMITED,PO13497,9/13/2021,5376,864,,,,9573274424,WALMART IMPORT,7/6/2021,Pending Receipt,6.39,No
6/22/2021,VL (HK) LIMITED,PO13500,9/8/2021,5357,7296,,,,9573274427,WALMART IMPORT,7/6/2021,Pending Receipt,5.43,No
6/22/2021,VL (HK) LIMITED,PO13500,9/8/2021,5376,7296,,,,9573274427,WALMART IMPORT,7/6/2021,Pending Receipt,6.39,No
6/30/2021,VL (HK) LIMITED,PO13547,7/29/2021,5412,1512,,,,9573275456,WALMART IMPORT,7/14/2021,Pending Receipt,8.25,No
6/30/2021,Shining Era Enterprise Limited,PO13552,8/21/2021,1550,192,,,,202104272049T2900,True Value Import,7/14/2021,Pending Receipt,118.3,No
7/2/2021,Shining Era Enterprise Limited,PO13562,8/17/2021,1836,15158,,,,9573274996,WALMART IMPORT : WALMART.COM IMPORT,8/9/2021,Pending Billing/Partially Received,122.84,No
7/2/2021,Shining Era Enterprise Limited,PO13565,9/4/2021,1836,3272,,,,9573274999,WALMART IMPORT : WALMART.COM IMPORT,8/9/2021,Pending Receipt,122.84,No
7/8/2021,Shining Era Enterprise Limited,PO13751,8/3/2021,1813,119,,,,a3426068,Shoppers Choice Import,7/22/2021,Pending Receipt,51.4,No
7/8/2021,Shining Era Enterprise Limited,PO13751,8/3/2021,1899,109,,,,a3426068,Shoppers Choice Import,7/22/2021,Pending Receipt,144.38,No
7/8/2021,Shining Era Enterprise Limited,PO13751,8/3/2021,1967,48,,,,a3426068,Shoppers Choice Import,7/22/2021,Pending Receipt,75,No
7/22/2021,Shining Era Enterprise Limited,PO13799,8/5/2021,1666,1978,,,,S04XD,Ace Hardware IMPORT #55931,8/5/2021,Pending Receipt,42.11,No
7/22/2021,Shining Era Enterprise Limited,PO13806,8/17/2021,1554,286,,,,S53RW,Ace Hardware IMPORT #55931,2/7/2022,Pending Receipt,115,No
7/22/2021,Shining Era Enterprise Limited,PO13807,8/17/2021,1554,286,,,,S53RG,Ace Hardware IMPORT #55931,2/7/2022,Pending Receipt,115,No
7/22/2021,Shining Era Enterprise Limited,PO13808,8/17/2021,1554,286,,,,S53RH,Ace Hardware IMPORT #55931,2/7/2022,Pending Receipt,115,No
7/22/2021,Shining Era Enterprise Limited,PO13809,8/17/2021,1554,286,,,,S54X6,Ace Hardware IMPORT #55931,2/7/2022,Pending Receipt,115,No
7/22/2021,Shining Era Enterprise Limited,PO13810,8/17/2021,1554,286,,,,S54X7,Ace Hardware IMPORT #55931,2/7/2022,Pending Receipt,115,No
7/22/2021,Shining Era Enterprise Limited,PO13811,8/17/2021,1554,1144,,,,S54X8,Ace Hardware IMPORT #55931,2/7/2022,Pending Receipt,115,No
7/22/2021,Shining Era Enterprise Limited,PO13812,8/26/2021,1971,1040,,,,S7TJV,Ace Hardware IMPORT #55931,8/5/2021,Pending Receipt,31.48,No
7/22/2021,Shining Era Enterprise Limited,PO13813,8/26/2021,1971,1040,,,,S9BV6,Ace Hardware IMPORT #55931,8/5/2021,Pending Receipt,31.48,No
7/22/2021,Shining Era Enterprise Limited,PO13816,9/8/2021,1666,989,,,,1457629K,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13829,9/8/2021,1666,989,,,,1QXUNXGO,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13834,9/8/2021,1666,989,,,,1ZFNXTJF,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13838,9/8/2021,1666,989,,,,56ZEPT7O,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13842,9/8/2021,1666,989,,,,5EP8A23Z,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13875,9/8/2021,1666,989,,,,8BKNLHXS,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13876,9/8/2021,1666,989,,,,8CCNC65Y,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13883,9/8/2021,1666,989,,,,8M7ZMACB,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13889,9/8/2021,1666,989,,,,8SJA6A4A,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/22/2021,Shining Era Enterprise Limited,PO13891,9/8/2021,1666,989,,,,8TM21PRJ,AMAZON.COM : AMAZON.COM - IMPORTS,8/5/2021,Pending Receipt,46.18,No
7/28/2021,Shining Era Enterprise Limited,PO13902,9/12/2021,1866,205,,,,1029316553,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13903,9/12/2021,1866,205,,,,1029316554,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13921,9/19/2021,1866,205,,,,1029316587,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13922,9/19/2021,1866,205,,,,1029316586,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13938,8/29/2021,1866,205,,,,1029316568,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13942,8/29/2021,1866,205,,,,1029316573,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13943,9/19/2021,1866,205,,,,1029316572,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13947,9/19/2021,1866,205,,,,1029316596,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13951,9/5/2021,1866,205,,,,1029316600,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13952,9/12/2021,1866,205,,,,1029316601,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13953,9/12/2021,1866,205,,,,1029316602,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/28/2021,Shining Era Enterprise Limited,PO13956,9/19/2021,1866,205,,,,1029316604,Tractor Supply Co : *Tractor Supply Co IMPORT,8/11/2021,Pending Receipt,142.5,No
7/29/2021,Shining Era Enterprise Limited,PO13961,11/30/2021,1814,640,,,,1029378454,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/29/2021,Shining Era Enterprise Limited,PO13962,11/27/2021,1814,640,,,,1029378455,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/29/2021,Shining Era Enterprise Limited,PO13963,12/9/2021,1814,640,,,,1029378456,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/29/2021,Shining Era Enterprise Limited,PO13964,11/30/2021,1814,640,,,,1029378457,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/29/2021,Shining Era Enterprise Limited,PO13965,12/2/2021,1814,640,,,,1029378458,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/29/2021,Shining Era Enterprise Limited,PO13966,12/6/2021,1814,640,,,,1029378459,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/29/2021,Shining Era Enterprise Limited,PO13967,12/13/2021,1814,640,,,,1029378460,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/29/2021,Shining Era Enterprise Limited,PO13968,11/29/2021,1814,640,,,,1029378461,Tractor Supply Co : *Tractor Supply Co IMPORT,8/12/2021,Pending Receipt,43,No
7/30/2021,Shining Era Enterprise Limited,PO13972,10/15/2021,1554,246,,,,880786,Meyer Distributing Import,2/15/2022,Pending Receipt,119,No
7/30/2021,Shining Era Enterprise Limited,PO13973,10/8/2021,1971,1188,,,,880785,Meyer Distributing Import,8/13/2021,Pending Receipt,35.66,No
7/30/2021,Shining Era Enterprise Limited,PO13974,9/1/2021,1813,510,,,,880784,Meyer Distributing Import,8/13/2021,Pending Receipt,58.9,No
7/30/2021,Shining Era Enterprise Limited,PO13975,11/10/2021,1899,175,,,,880783,Meyer Distributing Import,8/13/2021,Pending Receipt,156,No
7/30/2021,Shining Era Enterprise Limited,PO13976,10/15/2021,1554,246,,,,880782,Meyer Distributing Import,2/15/2022,Pending Receipt,119,No
7/30/2021,Shining Era Enterprise Limited,PO13977,10/10/2021,1971,1188,,,,880781,Meyer Distributing Import,8/13/2021,Pending Receipt,35.66,No
7/30/2021,Shining Era Enterprise Limited,PO13978,9/1/2021,1813,510,,,,880779,Meyer Distributing Import,8/13/2021,Pending Receipt,58.9,No
7/30/2021,Shining Era Enterprise Limited,PO13979,11/10/2021,1899,175,,,,880778,Meyer Distributing Import,8/13/2021,Pending Receipt,156,No
7/30/2021,Shining Era Enterprise Limited,PO13980,10/15/2021,1554,246,,,,880777,Meyer Distributing Import,2/15/2022,Pending Receipt,119,No
7/30/2021,Shining Era Enterprise Limited,PO13981,10/12/2021,1971,1188,,,,880776,Meyer Distributing Import,8/13/2021,Pending Receipt,35.66,No
7/30/2021,Shining Era Enterprise Limited,PO13982,9/1/2021,1813,510,,,,880774,Meyer Distributing Import,8/13/2021,Pending Receipt,58.9,No
7/30/2021,Shining Era Enterprise Limited,PO13983,11/10/2021,1899,175,,,,880767,Meyer Distributing Import,8/13/2021,Pending Receipt,156,No
8/5/2021,Shining Era Enterprise Limited,PO13985,12/8/2021,1935,380,,,,1594556093,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",8/19/2021,Pending Receipt,97,No
8/5/2021,Shining Era Enterprise Limited,PO13986,12/8/2021,1935,380,,,,1594556099,"Mid States Distributing Co, Inc : Mid States Distributing Co IMPORT",8/19/2021,Pending Receipt,97,No
8/8/2021,Shining Era Enterprise Limited,PO13988,10/26/2021,1666,1584,,,,SKVFM,Ace Hardware IMPORT #55931,8/22/2021,Pending Receipt,46.18,No
8/8/2021,Shining Era Enterprise Limited,PO13989,10/26/2021,1899,175,,,,SKVFP,Ace Hardware IMPORT #55931,8/22/2021,Pending Receipt,156,No
8/8/2021,Shining Era Enterprise Limited,PO13990,10/26/2021,1899,175,,,,SKVFQ,Ace Hardware IMPORT #55931,8/22/2021,Pending Receipt,156,No
8/8/2021,Shining Era Enterprise Limited,PO13991,10/26/2021,1666,792,,,,SKVFY,Ace Hardware IMPORT #55931,8/22/2021,Pending Receipt,46.18,No
8/8/2021,Shining Era Enterprise Limited,PO13992,10/26/2021,1899,175,,,,SKVJ0,Ace Hardware IMPORT #55931,8/22/2021,Pending Receipt,156,No
8/8/2021,Shining Era Enterprise Limited,PO13993,10/26/2021,1899,175,,,,SKVJ2,Ace Hardware IMPORT #55931,8/22/2021,Pending Receipt,156,No
