"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger YTD Xudong,,,,,,,,,,,,,,,,,,,,,
"January 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
1565,Damaged Location BP,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,10,$136.39 ,"$1,363.87 ",0,83,83,"$11,168.88 ",,0,93,93,"$12,532.75 ",,0,$0.00 ,$0.00 
1565,Retail Store,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,4,$139.47 ,$557.88 ,0,6,6,$803.31 ,,10,0,10,"$1,361.19 ",8/26/2021,0,$0.00 ,$0.00 
1565,HQ,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,20,20,"$2,723.70 ",,0,20,20,"$2,723.70 ",,0,$0.00 ,$0.00 
1565,Damaged Location Ogden,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,1,$0.00 ,$0.00 ,0,18,18,"$2,455.36 ",,0,19,19,"$2,455.36 ",,0,$0.00 ,$0.00 
1565,BPUT1,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,746,$135.98 ,"$101,442.62 ",0,"1,777","1,777","$242,311.78 ",,"2,510",13,"2,523","$343,754.40 ",10/18/2021,0,$0.00 ,$0.00 
1565,WH Transfer,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,"1,708","1,708","$232,863.83 ",,0,"1,708","1,708","$232,863.83 ",,0,$0.00 ,$0.00 
1565,Inventory Adjustments,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,6,6,$803.73 ,,0,6,6,$803.73 ,,0,$0.00 ,$0.00 
1565,Returns Received,Legacy 36in Stainless Steel Front Panel Griddle Cooking Station,"1.2 - 36"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,64,64,"$8,721.20 ",,0,64,64,"$8,721.20 ",,0,$0.00 ,$0.00 
1574,Damaged Location BP,Blackstone Pizza Peel,2 - NonGriddle,- No Department -,NAI,1,$8.60 ,$8.60 ,0,0,0,$0.00 ,,0,1,1,$8.60 ,,0,$0.00 ,$0.00 
1574,Retail Store,Blackstone Pizza Peel,2 - NonGriddle,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$8.60 ,,1,0,1,$8.60 ,1/8/2021,0,$0.00 ,$0.00 
1580,Inventory Adjustments,Fornoteca Dual Burner Pizza Oven,1.7 - Ovens,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$239.58 ,,0,1,1,$239.58 ,,0,$0.00 ,$0.00 
1580,Retail Store,Fornoteca Dual Burner Pizza Oven,1.7 - Ovens,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$239.58 ,,2,0,2,$239.58 ,9/17/2021,0,$0.00 ,$0.00 
1580,BPUT1,Fornoteca Dual Burner Pizza Oven,1.7 - Ovens,- No Department -,NAI,3,$239.58 ,$718.74 ,0,0,0,$0.00 ,,1,0,1,$239.58 ,1/7/2021,2,$239.58 ,$479.16 
1580,Damaged Location BP,Fornoteca Dual Burner Pizza Oven,1.7 - Ovens,- No Department -,NAI,3,$239.58 ,$718.74 ,0,2,2,$239.58 ,,0,5,5,$958.32 ,,0,$0.00 ,$0.00 
1605,BPUT1,Legacy 28in Stainless Steel Front Panel Griddle Cooking Station,"1.3 - 28"" Griddles",- No Department -,NAI,10,$82.48 ,$824.77 ,0,482,482,"$40,070.69 ",,32,2,34,"$2,886.04 ",10/21/2021,458,$82.99 ,"$38,009.42 "
1605,Retail Store,Legacy 28in Stainless Steel Front Panel Griddle Cooking Station,"1.3 - 28"" Griddles",- No Department -,NAI,3,$92.70 ,$278.09 ,0,2,2,$176.70 ,,3,0,3,$273.75 ,6/11/2021,2,$90.52 ,$181.04 
1605,WH Transfer,Legacy 28in Stainless Steel Front Panel Griddle Cooking Station,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$95.17 ,,0,1,1,$95.17 ,,0,$0.00 ,$0.00 
1605,Damaged Location BP,Legacy 28in Stainless Steel Front Panel Griddle Cooking Station,"1.3 - 28"" Griddles",- No Department -,NAI,7,$86.51 ,$605.57 ,0,16,16,"$1,373.29 ",,0,22,22,"$1,895.87 ",,1,$82.99 ,$82.99 
1605,Transit,Legacy 28in Stainless Steel Front Panel Griddle Cooking Station,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,"3,704",0,"3,704","$307,394.96 ",10/16/2021,0,463,463,"$38,424.37 ",,"3,241",$82.99 ,"$268,970.59 "
1605,Memphis (3PL),Legacy 28in Stainless Steel Front Panel Griddle Cooking Station,"1.3 - 28"" Griddles",- No Department -,NAI,4,$95.17 ,$380.67 ,0,0,0,$0.00 ,,3,1,4,$380.67 ,3/16/2021,0,$0.00 ,$0.00 
1605,Returns Received,Legacy 28in Stainless Steel Front Panel Griddle Cooking Station,"1.3 - 28"" Griddles",- No Department -,NAI,0,$0.00 ,$0.00 ,0,15,15,"$1,290.30 ",,0,15,15,"$1,290.30 ",,0,$0.00 ,$0.00 
1620,Retail Store,1620 BLACKSTONE ROTISSERIE COOKER (KABOB),1 - Griddles,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$102.44 ,,0,0,0,$0.00 ,,1,$102.44 ,$102.44 
1620,Damaged Location BP,1620 BLACKSTONE ROTISSERIE COOKER (KABOB),1 - Griddles,- No Department -,NAI,1,$102.44 ,$102.44 ,0,0,0,$0.00 ,,0,1,1,$102.44 ,,0,$0.00 ,$0.00 
1624,Damaged Location BP,1624 BLACKSTONE SKEWERS - 3PK (2 LBS),2.2 - Cooking Utensils,- No Department -,NAI,2,$3.50 ,$7.00 ,0,0,0,$0.00 ,,0,2,2,$7.00 ,,0,$0.00 ,$0.00 
1626,Ogden,Blackstone Kabob Cover,2 - NonGriddle,- No Department -,NAI,"3,360",$9.90 ,"$33,264.00 ",0,0,0,$0.00 ,,0,"3,360","3,360","$33,264.00 ",,0,$0.00 ,$0.00 
1626,WH Transfer,Blackstone Kabob Cover,2 - NonGriddle,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"3,360","3,360","$33,264.00 ",,0,"3,360","3,360","$33,264.00 ",,0,$0.00 ,$0.00 
1626,Damaged Location BP,Blackstone Kabob Cover,2 - NonGriddle,- No Department -,NAI,13,$9.90 ,$128.70 ,0,3,3,$29.70 ,,0,0,0,$0.00 ,,16,$9.90 ,$158.40 
1626,BPUT1,Blackstone Kabob Cover,2 - NonGriddle,- No Department -,NAI,342,$9.90 ,"$3,385.80 ",0,"3,360","3,360","$33,264.00 ",,416,0,416,"$4,118.40 ",9/24/2021,"3,286",$9.90 ,"$32,531.40 "
1626,Returns Received,Blackstone Kabob Cover,2 - NonGriddle,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$29.70 ,,0,3,3,$29.70 ,,0,$0.00 ,$0.00 
1650,Inventory Adjustments,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$32.17 ,,0,1,1,$32.17 ,,0,$0.00 ,$0.00 
1650,Damaged Location Ogden,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,"4,004",$32.11 ,"$128,586.29 ",0,1,1,$32.11 ,,0,"4,005","4,005","$128,618.40 ",,0,$0.00 ,$0.00 
1650,Retail Store,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,3,$33.05 ,$99.14 ,0,17,17,$546.76 ,,20,0,20,$645.90 ,7/30/2021,0,$0.00 ,$0.00 
1650,Fleming Sales,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,23,23,$761.92 ,,22,0,22,$728.79 ,9/3/2021,1,$33.13 ,$33.13 
1650,Memphis (3PL),Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,36,$33.13 ,"$1,192.56 ",0,0,0,$0.00 ,,13,23,36,"$1,192.56 ",6/9/2021,0,$0.00 ,$0.00 
1650,Returns Received,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$65.25 ,,0,2,2,$65.25 ,,0,$0.00 ,$0.00 
1650,BPUT1,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,741,$32.26 ,"$23,905.35 ",0,"8,106","8,106","$260,929.48 ",,"7,211","1,636","8,847","$284,834.83 ",8/19/2021,0,$0.00 ,$0.00 
1650,WH Transfer,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,"4,028","4,028","$129,380.32 ",,0,"4,028","4,028","$129,380.32 ",,0,$0.00 ,$0.00 
1650,Damaged Location BP,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,"2,029",$32.13 ,"$65,191.54 ",0,"4,199","4,199","$134,962.03 ",,4,"6,224","6,228","$200,153.57 ",1/28/2021,0,$0.00 ,$0.00 
1650,Ogden,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$32.11 ,,0,1,1,$32.11 ,,0,$0.00 ,$0.00 
1650,HQ,Original 17in Tabletop Griddle,"1.5 - 17"" Griddle",- No Department -,NAI,359,$32.15 ,"$11,541.14 ",0,0,0,$0.00 ,,0,359,359,"$11,541.14 ",,0,$0.00 ,$0.00 
1666,Transit,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,"5,934",$42.11 ,"$249,880.74 ","9,958",0,"9,958","$431,683.83 ",10/2/2021,0,"15,870","15,870","$680,574.51 ",,22,$45.00 ,$990.06 
1666,Ogden,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,326,$42.11 ,"$13,727.97 ",0,0,0,$0.00 ,,233,93,326,"$13,727.97 ",2/25/2021,0,$0.00 ,$0.00 
1666,Damaged Location BP,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,6,$42.15 ,$252.90 ,0,65,65,"$2,744.11 ",,0,70,70,"$2,953.73 ",,1,$43.28 ,$43.28 
1666,Fleming Sales,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,"$1,285.61 ",,6,0,6,$260.46 ,9/3/2021,24,$42.71 ,"$1,025.15 "
1666,BPUT1,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,"1,154",$42.11 ,"$48,595.28 ",0,"16,003","16,003","$686,141.79 ",,"14,978",54,"15,032","$639,887.63 ",10/21/2021,"2,125",$44.64 ,"$94,849.44 "
1666,Retail Store,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,5,$42.37 ,$211.85 ,0,22,22,$853.70 ,,27,0,27,"$1,065.55 ",9/24/2021,0,$0.00 ,$0.00 
1666,Damaged Location Ogden,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,1,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
1666,Returns Received,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,11,11,$467.73 ,,0,11,11,$467.73 ,,0,$0.00 ,$0.00 
1666,WH Transfer,Legacy 22in Tabletop Griddle -W/No Adapter Hose,"1.4 - 22"" Griddle",- No Department -,NAI,0,$0.00 ,$0.00 ,0,93,93,"$3,874.20 ",,0,93,93,"$3,874.20 ",,0,$0.00 ,$0.00 
1680,Returns Received,1680 BLACKSTONE SURROUND TABLE,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,68,68,"$2,048.84 ",,0,68,68,"$2,048.84 ",,0,$0.00 ,$0.00 
1680,Memphis (3PL),1680 BLACKSTONE SURROUND TABLE,2.3 - Griddle Accessories,- No Department -,NAI,2,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,2,2,$0.00 ,,0,$0.00 ,$0.00 
1680,Damaged Location BP,1680 BLACKSTONE SURROUND TABLE,2.3 - Griddle Accessories,- No Department -,NAI,50,$30.13 ,"$1,506.50 ",0,77,77,"$2,259.75 ",,0,126,126,"$3,736.12 ",,1,$30.13 ,$30.13 
1680,Damaged Location Ogden,1680 BLACKSTONE SURROUND TABLE,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$30.13 ,,0,1,1,$30.13 ,,0,$0.00 ,$0.00 
1680,BPUT1,1680 BLACKSTONE SURROUND TABLE,2.3 - Griddle Accessories,- No Department -,NAI,596,$30.13 ,"$17,957.48 ",0,6,6,$120.52 ,,597,5,602,"$18,078.00 ",7/9/2021,0,$0.00 ,$0.00 
1680,WH Transfer,1680 BLACKSTONE SURROUND TABLE,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$30.13 ,,0,3,3,$30.13 ,,0,$0.00 ,$0.00 
1684,Damaged Location BP,1684 BLACKSTONE DIGITAL THERMOMETER,2.3 - Griddle Accessories,- No Department -,NAI,3,$2.10 ,$6.30 ,0,0,0,$0.00 ,,0,3,3,$6.30 ,,0,$0.00 ,$0.00 
1684,Retail Store,1684 BLACKSTONE DIGITAL THERMOMETER,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$6.30 ,,2,1,3,$6.30 ,7/19/2021,0,$0.00 ,$0.00 
1684,BPUT1,1684 BLACKSTONE DIGITAL THERMOMETER,2.3 - Griddle Accessories,- No Department -,NAI,2,$2.10 ,$4.20 ,0,2,2,$4.20 ,,2,2,4,$8.40 ,3/16/2021,0,$0.00 ,$0.00 
1685,BPUT1,1685 BLACKSTONE INSTANT READ FOOD THERMOMETER,2.3 - Griddle Accessories,- No Department -,NAI,19,$6.70 ,$127.30 ,0,1,1,$6.70 ,,1,19,20,$134.00 ,1/21/2021,0,$0.00 ,$0.00 
1685,Retail Store,1685 BLACKSTONE INSTANT READ FOOD THERMOMETER,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,19,19,$127.30 ,,17,2,19,$127.30 ,5/17/2021,0,$0.00 ,$0.00 
1687,BPUT1,1687 BLACKSTONE INFRARED TEMP GUN,2.2 - Cooking Utensils,- No Department -,NAI,10,$6.40 ,$64.00 ,0,0,0,$0.00 ,,10,0,10,$64.00 ,3/16/2021,0,$0.00 ,$0.00 
1687,Retail Store,1687 BLACKSTONE INFRARED TEMP GUN,2.2 - Cooking Utensils,- No Department -,NAI,2,$0.00 ,$0.00 ,0,0,0,$0.00 ,,2,0,2,$0.00 ,1/4/2021,0,$0.00 ,$0.00 
1690,BPUT1,1690 BLACKSTONE BULK PROPANE TANK ADAPTER HOSE,2.4 - Hoses/Conversion Kits,- No Department -,NAI,0,$0.00 ,$0.00 ,"3,203",0,"3,203","$9,769.15 ",4/22/2021,0,"3,203","3,203","$9,769.15 ",,0,$0.00 ,$0.00 
1720,Transit,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,"3,502",$6.84 ,"$23,953.68 ","52,198",0,"52,198","$357,034.32 ",9/21/2021,0,"29,178","29,178","$199,577.52 ",,"26,522",$6.84 ,"$181,410.48 "
1720,BPUT1,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,684,$6.84 ,"$4,678.51 ",0,"29,198","29,198","$199,714.26 ",,"22,568","5,415","27,983","$191,403.62 ",10/21/2021,"1,899",$6.84 ,"$12,989.15 "
1720,Retail Store,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,5,5,$34.17 ,,5,0,5,$34.17 ,8/11/2021,0,$0.00 ,$0.00 
1720,Ogden,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$6.84 ,,0,1,1,$6.84 ,,0,$0.00 ,$0.00 
1720,BPUT2,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"5,415","5,415","$37,038.53 ",,0,0,0,$0.00 ,,"5,415",$6.84 ,"$37,038.53 "
1720,Returns Received,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,60,60,$410.40 ,,0,60,60,$410.40 ,,0,$0.00 ,$0.00 
1720,WH Transfer,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$6.84 ,,0,1,1,$6.84 ,,0,$0.00 ,$0.00 
1720,Damaged Location BP,Blackstone 17in Tabletop Griddle Carry Bag/ Cover,2.1 - Bags & Covers,- No Department -,NAI,53,$6.83 ,$361.87 ,0,74,74,$506.16 ,,0,27,27,$184.52 ,,100,$6.84 ,$683.51 
1722,BPUT1,Blackstone 22in Tabletop Carry Bag/Cover,2.1 - Bags & Covers,- No Department -,NAI,"1,183",$9.03 ,"$10,682.49 ",0,"5,736","5,736","$51,796.08 ",,"1,207",0,"1,207","$10,899.21 ",8/25/2021,"5,712",$9.03 ,"$51,579.36 "
1722,Damaged Location BP,Blackstone 22in Tabletop Carry Bag/Cover,2.1 - Bags & Covers,- No Department -,NAI,6,$9.03 ,$54.18 ,0,30,30,$270.90 ,,0,19,19,$171.57 ,,17,$9.03 ,$153.51 
1722,Retail Store,Blackstone 22in Tabletop Carry Bag/Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$27.09 ,,2,0,2,$18.06 ,5/28/2021,1,$9.03 ,$9.03 
1722,Returns Received,Blackstone 22in Tabletop Carry Bag/Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,27,27,$243.81 ,,0,27,27,$243.81 ,,0,$0.00 ,$0.00 
1722,Transit,Blackstone 22in Tabletop Carry Bag/Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,"6,500",0,"6,500","$58,695.00 ",9/6/2021,0,"5,712","5,712","$51,579.36 ",,788,$9.03 ,"$7,115.64 "
1723,Returns Received,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,161,161,$930.39 ,,0,161,161,$930.39 ,,0,$0.00 ,$0.00 
1723,Ogden,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,"1,332",$5.88 ,"$7,832.16 ",0,4,4,$23.52 ,,204,"1,132","1,336","$7,855.68 ",4/5/2021,0,$0.00 ,$0.00 
1723,Transit,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,"9,600",0,"9,600","$54,720.00 ",9/6/2021,0,"8,000","8,000","$45,600.00 ",,"1,600",$5.70 ,"$9,120.00 "
1723,BPUT2,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,15,15,$86.73 ,,0,0,0,$0.00 ,,15,$5.78 ,$86.73 
1723,Damaged Location BP,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,12,$5.88 ,$70.56 ,0,161,161,$930.21 ,,0,53,53,$308.88 ,,120,$5.77 ,$691.89 
1723,BPUT1,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,310,$5.88 ,"$1,822.80 ",0,"9,153","9,153","$52,379.62 ",,"8,547",2,"8,549","$48,992.57 ",10/22/2021,914,$5.70 ,"$5,209.85 "
1723,Retail Store,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,18,18,$104.66 ,,15,0,15,$87.32 ,9/24/2021,3,$5.78 ,$17.34 
1723,WH Transfer,Blackstone 22in Carry Bag,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,"1,132","1,132","$6,656.16 ",,0,"1,132","1,132","$6,656.16 ",,0,$0.00 ,$0.00 
1724,Retail Store,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,14,14,$42.63 ,,11,0,11,$33.50 ,9/16/2021,3,$3.04 ,$9.13 
1724,Returns Received,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,392,392,"$1,191.79 ",,0,392,392,"$1,191.79 ",,0,$0.00 ,$0.00 
1724,Ogden,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$3.04 ,,0,1,1,$3.04 ,,0,$0.00 ,$0.00 
1724,WH Transfer,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$3.04 ,,0,1,1,$3.04 ,,0,$0.00 ,$0.00 
1724,Damaged Location BP,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,86,$3.07 ,$263.63 ,0,392,392,"$1,191.79 ",,0,88,88,$268.17 ,,390,$3.04 ,"$1,187.25 "
1724,BPUT2,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,15,15,$45.66 ,,0,0,0,$0.00 ,,15,$3.04 ,$45.66 
1724,Transit,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,"27,000",0,"27,000","$82,080.00 ",9/21/2021,0,"8,000","8,000","$24,320.00 ",,"19,000",$3.04 ,"$57,760.00 "
1724,BPUT1,Blackstone 22in Tabletop Cover,2.1 - Bags & Covers,- No Department -,NAI,"1,894",$3.04 ,"$5,759.09 ",0,"8,054","8,054","$24,466.32 ",,"9,944",3,"9,947","$30,222.37 ",10/13/2021,1,$3.04 ,$3.04 
1730,Damaged Location BP,Blackstone Tailgater Bag Combo,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$359.10 ,,0,13,13,$155.61 ,,17,$11.97 ,$203.49 
1730,Returns Received,Blackstone Tailgater Bag Combo,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,10,10,$119.70 ,,0,10,10,$119.70 ,,0,$0.00 ,$0.00 
1730,Transit,Blackstone Tailgater Bag Combo,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,"6,000",0,"6,000","$71,820.00 ",8/1/2021,0,"6,000","6,000","$71,820.00 ",,0,$0.00 ,$0.00 
1730,Retail Store,Blackstone Tailgater Bag Combo,2.1 - Bags & Covers,- No Department -,NAI,0,$0.00 ,$0.00 ,0,11,11,$131.67 ,,6,1,7,$83.79 ,8/30/2021,4,$11.97 ,$47.88 
1730,BPUT1,Blackstone Tailgater Bag Combo,2.1 - Bags & Covers,- No Department -,NAI,131,$11.97 ,"$1,568.09 ",0,"6,000","6,000","$71,820.00 ",,"4,112",19,"4,131","$49,448.08 ",10/6/2021,"2,000",$11.97 ,"$23,940.01 "
1742,BPUT1,14in 2 Pack Pizza Pans,2.3 - Griddle Accessories,- No Department -,NAI,12,$5.40 ,$64.80 ,0,5,5,$27.00 ,,14,3,17,$91.80 ,2/2/2021,0,$0.00 ,$0.00 
1742,Damaged Location BP,14in 2 Pack Pizza Pans,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$5.40 ,,0,1,1,$5.40 ,,0,$0.00 ,$0.00 
1742,Retail Store,14in 2 Pack Pizza Pans,2.3 - Griddle Accessories,- No Department -,NAI,1,$5.40 ,$5.40 ,0,0,0,$0.00 ,,0,1,1,$5.40 ,,0,$0.00 ,$0.00 
1742,Ogden,14in 2 Pack Pizza Pans,2.3 - Griddle Accessories,- No Department -,NAI,2,$5.40 ,$10.80 ,0,0,0,$0.00 ,,2,0,2,$10.80 ,1/27/2021,0,$0.00 ,$0.00 
1742,Returns Received,14in 2 Pack Pizza Pans,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$5.40 ,,0,1,1,$5.40 ,,0,$0.00 ,$0.00 
1755,WH Transfer,Blackstone Griddle Cutting Board,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,32,32,$219.48 ,,0,32,32,$219.48 ,,0,$0.00 ,$0.00 
1755,Damaged Location BP,Blackstone Griddle Cutting Board,2.3 - Griddle Accessories,- No Department -,NAI,16,$6.86 ,$109.76 ,0,136,136,$881.44 ,,0,63,63,$411.61 ,,89,$6.51 ,$579.59 
1755,Ogden,Blackstone Griddle Cutting Board,2.3 - Griddle Accessories,- No Department -,NAI,32,$6.86 ,$219.48 ,0,0,0,$0.00 ,,0,32,32,$219.48 ,,0,$0.00 ,$0.00 
1755,Retail Store,Blackstone Griddle Cutting Board,2.3 - Griddle Accessories,- No Department -,NAI,8,$6.86 ,$54.88 ,0,46,46,$300.06 ,,50,0,50,$328.88 ,10/18/2021,4,$6.52 ,$26.06 
1755,BPUT1,Blackstone Griddle Cutting Board,2.3 - Griddle Accessories,- No Department -,NAI,"4,614",$6.86 ,"$31,637.47 ",0,"18,575","18,575","$117,042.75 ",,"7,744",556,"8,300","$54,878.97 ",10/22/2021,"14,889",$6.30 ,"$93,801.25 "
1755,Returns Received,Blackstone Griddle Cutting Board,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,0,81,81,$534.94 ,,0,81,81,$534.94 ,,0,$0.00 ,$0.00 
1755,Transit,Blackstone Griddle Cutting Board,2.3 - Griddle Accessories,- No Department -,NAI,0,$0.00 ,$0.00 ,"23,535",0,"23,535","$148,270.50 ",10/17/2021,0,"18,535","18,535","$116,770.50 ",,"5,000",$6.30 ,"$31,500.00 "
1765,Damaged Location BP,1765 BLACKSTONE CHARCOAL CHIMNEY,2 - NonGriddle,- No Department -,NAI,13,$10.00 ,$130.00 ,0,0,0,$0.00 ,,0,13,13,$130.00 ,,0,$0.00 ,$0.00 
1765,BPUT1,1765 BLACKSTONE CHARCOAL CHIMNEY,2 - NonGriddle,- No Department -,NAI,1,$10.00 ,$10.00 ,0,0,0,$0.00 ,,0,1,1,$10.00 ,,0,$0.00 ,$0.00 
